1.1325	20.1586
1.135	20.1628
1.1375	20.1667
1.14	20.1704
1.1425	20.1738
1.145	20.177
1.1475	20.18
1.15	20.1828
1.1525	20.1853
1.155	20.1875
1.1575	20.1896
1.16	20.1913
1.1625	20.1929
1.165	20.1942
1.1675	20.1953
1.17	20.1961
1.1725	20.1967
1.175	20.197
1.1775	20.1971
1.18	20.1969
1.1825	20.1965
1.185	20.1959
1.1875	20.195
1.19	20.1938
1.1925	20.1924
1.195	20.1908
1.1975	20.1889
1.2	20.1868
1.2025	20.1844
1.205	20.1817
1.2075	20.1788
1.21	20.1757
1.2125	20.1723
1.215	20.1687
1.2175	20.1648
1.22	20.1606
1.2225	20.1562
1.225	20.1516
1.2275	20.1467
1.23	20.1415
1.2325	20.1361
1.235	20.1304
1.2375	20.1245
1.24	20.1183
1.2425	20.1119
1.245	20.1052
1.2475	20.0983
1.25	20.0911
1.2525	20.0837
1.255	20.076
1.2575	20.068
1.26	20.0598
1.2625	20.0514
1.265	20.0427
1.2675	20.0337
1.27	20.0245
1.2725	20.015
1.275	20.0053
1.2775	19.9953
1.28	19.9851
1.2825	19.9746
1.285	19.9638
1.2875	19.9529
1.29	19.9416
1.2925	19.9301
1.295	19.9184
1.2975	19.9064
1.3	19.8941
1.3025	19.8816
1.305	19.8689
1.3075	19.8559
1.31	19.8426
1.3125	19.8291
1.315	19.8154
1.3175	19.8014
1.32	19.7871
1.3225	19.7726
1.325	19.7579
1.3275	19.7429
1.33	19.7277
1.3325	19.7122
1.335	19.6965
1.3375	19.6805
1.34	19.6643
1.3425	19.6479
1.345	19.6312
1.3475	19.6142
1.35	19.5971
1.3525	19.5796
1.355	19.562
1.3575	19.5441
1.36	19.526
1.3625	19.5076
1.365	19.489
1.3675	19.4702
1.37	19.4511
1.3725	19.4318
1.375	19.4122
1.3775	19.3925
1.38	19.3725
1.3825	19.3522
1.385	19.3318
1.3875	19.3111
1.39	19.2901
1.3925	19.269
1.395	19.2476
1.3975	19.226
1.4	19.2042
1.4025	19.1822
1.405	19.1599
1.4075	19.1374
1.41	19.1147
1.4125	19.0918
1.415	19.0687
1.4175	19.0453
1.42	19.0217
1.4225	18.998
1.425	18.974
1.4275	18.9498
1.43	18.9253
1.4325	18.9007
1.435	18.8759
1.4375	18.8508
1.44	18.8256
1.4425	18.8001
1.445	18.7745
1.4475	18.7486
1.45	18.7226
1.4525	18.6963
1.455	18.6699
1.4575	18.6432
1.46	18.6164
1.4625	18.5893
1.465	18.5621
1.4675	18.5347
1.47	18.507
1.4725	18.4792
1.475	18.4512
1.4775	18.4231
1.48	18.3947
1.4825	18.3662
1.485	18.3374
1.4875	18.3085
1.49	18.2794
1.4925	18.2502
1.495	18.2207
1.4975	18.1911
1.5	18.1613
1.5025	18.1314
1.505	18.1013
1.5075	18.071
1.51	18.0405
1.5125	18.0099
1.515	17.9791
1.5175	17.9481
1.52	17.917
1.5225	17.8857
1.525	17.8543
1.5275	17.8227
1.53	17.791
1.5325	17.7591
1.535	17.727
1.5375	17.6948
1.54	17.6625
1.5425	17.63
1.545	17.5973
1.5475	17.5645
1.55	17.5316
1.5525	17.4985
1.555	17.4653
1.5575	17.432
1.56	17.3985
1.5625	17.3649
1.565	17.3311
1.5675	17.2972
1.57	17.2632
1.5725	17.2291
1.575	17.1948
1.5775	17.1604
1.58	17.1259
1.5825	17.0913
1.585	17.0565
1.5875	17.0217
1.59	16.9867
1.5925	16.9516
1.595	16.9164
1.5975	16.881
1.6	16.8456
1.6025	16.81
1.605	16.7744
1.6075	16.7386
1.61	16.7028
1.6125	16.6668
1.615	16.6307
1.6175	16.5946
1.62	16.5583
1.6225	16.522
1.625	16.4855
1.6275	16.449
1.63	16.4123
1.6325	16.3756
1.635	16.3388
1.6375	16.3019
1.64	16.2649
1.6425	16.2279
1.645	16.1907
1.6475	16.1535
1.65	16.1162
1.6525	16.0788
1.655	16.0414
1.6575	16.0039
1.66	15.9663
1.6625	15.9286
1.665	15.8909
1.6675	15.8531
1.67	15.8152
1.6725	15.7773
1.675	15.7393
1.6775	15.7013
1.68	15.6632
1.6825	15.625
1.685	15.5868
1.6875	15.5485
1.69	15.5102
1.6925	15.4718
1.695	15.4334
1.6975	15.395
1.7	15.3564
1.7025	15.3179
1.705	15.2793
1.7075	15.2406
1.71	15.202
1.7125	15.1632
1.715	15.1245
1.7175	15.0857
1.72	15.0469
1.7225	15.008
1.725	14.9691
1.7275	14.9302
1.73	14.8913
1.7325	14.8523
1.735	14.8133
1.7375	14.7743
1.74	14.7352
1.7425	14.6962
1.745	14.6571
1.7475	14.618
1.75	14.5788
1.7525	14.5397
1.755	14.5006
1.7575	14.4614
1.76	14.4222
1.7625	14.3831
1.765	14.3439
1.7675	14.3047
1.77	14.2655
1.7725	14.2263
1.775	14.1871
1.7775	14.1479
1.78	14.1086
1.7825	14.0694
1.785	14.0302
1.7875	13.991
1.79	13.9518
1.7925	13.9126
1.795	13.8735
1.7975	13.8343
1.8	13.7951
1.8025	13.756
1.805	13.7168
1.8075	13.6777
1.81	13.6386
1.8125	13.5995
1.815	13.5604
1.8175	13.5214
1.82	13.4823
1.8225	13.4433
1.825	13.4043
1.8275	13.3653
1.83	13.3264
1.8325	13.2875
1.835	13.2486
1.8375	13.2097
1.84	13.1708
1.8425	13.132
1.845	13.0933
1.8475	13.0545
1.85	13.0158
1.8525	12.9771
1.855	12.9385
1.8575	12.8999
1.86	12.8613
1.8625	12.8227
1.865	12.7842
1.8675	12.7458
1.87	12.7074
1.8725	12.669
1.875	12.6307
1.8775	12.5924
1.88	12.5542
1.8825	12.516
1.885	12.4778
1.8875	12.4397
1.89	12.4017
1.8925	12.3637
1.895	12.3257
1.8975	12.2878
1.9	12.25
1.9025	12.2122
1.905	12.1744
1.9075	12.1367
1.91	12.0991
1.9125	12.0615
1.915	12.024
1.9175	11.9866
1.92	11.9492
1.9225	11.9118
1.925	11.8745
1.9275	11.8373
1.93	11.8002
1.9325	11.7631
1.935	11.726
1.9375	11.6891
1.94	11.6522
1.9425	11.6153
1.945	11.5785
1.9475	11.5418
1.95	11.5052
1.9525	11.4686
1.955	11.4321
1.9575	11.3957
1.96	11.3593
1.9625	11.323
1.965	11.2868
1.9675	11.2507
1.97	11.2146
1.9725	11.1786
1.975	11.1427
1.9775	11.1068
1.98	11.071
1.9825	11.0353
1.985	10.9997
1.9875	10.9641
1.99	10.9287
1.9925	10.8933
1.995	10.8579
1.9975	10.8227
2	10.7875
2.0025	10.7525
2.005	10.7175
2.0075	10.6825
2.01	10.6477
2.0125	10.6129
2.015	10.5782
2.0175	10.5436
2.02	10.5091
2.0225	10.4747
2.025	10.4403
2.0275	10.4061
2.03	10.3719
2.0325	10.3378
2.035	10.3038
2.0375	10.2698
2.04	10.236
2.0425	10.2022
2.045	10.1686
2.0475	10.135
2.05	10.1015
2.0525	10.0681
2.055	10.0347
2.0575	10.0015
2.06	9.96836
2.0625	9.9353
2.065	9.90233
2.0675	9.86945
2.07	9.83665
2.0725	9.80395
2.075	9.77133
2.0775	9.73881
2.08	9.70637
2.0825	9.67403
2.085	9.64177
2.0875	9.60961
2.09	9.57753
2.0925	9.54555
2.095	9.51366
2.0975	9.48186
2.1	9.45015
2.1025	9.41853
2.105	9.38701
2.1075	9.35557
2.11	9.32423
2.1125	9.29299
2.115	9.26183
2.1175	9.23077
2.12	9.19979
2.1225	9.16892
2.125	9.13813
2.1275	9.10744
2.13	9.07684
2.1325	9.04633
2.135	9.01592
2.1375	8.9856
2.14	8.95538
2.1425	8.92524
2.145	8.89521
2.1475	8.86526
2.15	8.83541
2.1525	8.80565
2.155	8.77599
2.1575	8.74642
2.16	8.71694
2.1625	8.68756
2.165	8.65827
2.1675	8.62907
2.17	8.59997
2.1725	8.57097
2.175	8.54205
2.1775	8.51323
2.18	8.48451
2.1825	8.45588
2.185	8.42734
2.1875	8.39889
2.19	8.37054
2.1925	8.34229
2.195	8.31412
2.1975	8.28605
2.2	8.25808
2.2025	8.2302
2.205	8.20241
2.2075	8.17471
2.21	8.14711
2.2125	8.1196
2.215	8.09219
2.2175	8.06486
2.22	8.03764
2.2225	8.0105
2.225	7.98346
2.2275	7.9565
2.23	7.92965
2.2325	7.90288
2.235	7.87621
2.2375	7.84963
2.24	7.82314
2.2425	7.79674
2.245	7.77044
2.2475	7.74423
2.25	7.71811
2.2525	7.69208
2.255	7.66614
2.2575	7.6403
2.26	7.61454
2.2625	7.58888
2.265	7.56331
2.2675	7.53782
2.27	7.51243
2.2725	7.48713
2.275	7.46192
2.2775	7.4368
2.28	7.41177
2.2825	7.38684
2.285	7.36199
2.2875	7.33722
2.29	7.31255
2.2925	7.28797
2.295	7.26348
2.2975	7.23908
2.3	7.21476
2.3025	7.19053
2.305	7.1664
2.3075	7.14235
2.31	7.11838
2.3125	7.09451
2.315	7.07072
2.3175	7.04702
2.32	7.02341
2.3225	6.99988
2.325	6.97645
2.3275	6.95309
2.33	6.92983
2.3325	6.90665
2.335	6.88355
2.3375	6.86055
